season,n,position,n_adp,k,rho_model,top_model,pts_top_model,rho_model_no_bonus,top_model_no_bonus,pts_top_model_no_bonus,rho_b2_prior_points,top_b2_prior_points,pts_top_b2_prior_points,rho_b3_wavg_ppg,top_b3_wavg_ppg,pts_top_b3_wavg_ppg,rho_b1_adp,mae_games_x,bias_games_x,mae_naive_games,mae_carries,bias_carries,mae_naive_carries,mae_rush_yards,bias_rush_yards,mae_naive_rush_yards,mae_rush_tds,bias_rush_tds,mae_naive_rush_tds,mae_targets,bias_targets,mae_naive_targets,mae_receptions,bias_receptions,mae_naive_receptions,mae_rec_yards,bias_rec_yards,mae_naive_rec_yards,bonus_actual_rec,bonus_actual_rush,bonus_actual_pass,bonus_pred_total,bonus_actual_total,top_b1_adp,pts_top_b1_adp,adpsub_rho_model,adpsub_top_model,adpsub_pts_top_model,adpsub_rho_model_no_bonus,adpsub_top_model_no_bonus,adpsub_pts_top_model_no_bonus,adpsub_rho_b2_prior_points,adpsub_top_b2_prior_points,adpsub_pts_top_b2_prior_points,adpsub_rho_b3_wavg_ppg,adpsub_top_b3_wavg_ppg,adpsub_pts_top_b3_wavg_ppg,adpsub_rho_b1_adp,adpsub_top_b1_adp,adpsub_pts_top_b1_adp,arm,mae_games_y,bias_games_y,n_returning,mae_games_returning,bias_games_returning,rho_returning,mae_attempts,bias_attempts,mae_naive_attempts,mae_pass_yards,bias_pass_yards,mae_naive_pass_yards,mae_pass_tds,bias_pass_tds,mae_naive_pass_tds,mae_interceptions,bias_interceptions,mae_naive_interceptions,mae_rec_tds,bias_rec_tds,mae_naive_rec_tds
2014,200,WR,0,30,0.7076556914982299,0.5666666666666667,174.7,0.7084998530306399,0.5666666666666667,174.7,0.5344157156650918,0.4666666666666667,161.10333333333332,0.4746354299631631,0.5666666666666667,173.8233333333333,,4.421342726862851,-0.1510421401997572,4.715,,,,,,,,,,27.88774603769184,-0.16807299522632832,34.69,16.96805121681092,-1.1457861296644025,20.25,229.79144399322365,-10.184094726162671,274.97,241.5,0.0,0.0,254.62905215822144,241.5,,,,,,,,,,,,,,,,,,D,4.421342726862851,-0.1510421401997572,40,3.8909924682307304,0.32057096358312354,0.40436185355118914,,,,,,,,,,,,,1.7983159094719559,-0.052376386348810804,2.235
2015,199,WR,0,30,0.7295210588035292,0.6,166.15866666666665,0.7289543295638149,0.6,166.15866666666665,0.643600770645367,0.5,157.57333333333332,0.5369290766302856,0.5333333333333333,161.87333333333336,,4.042916832184395,0.7204257009897445,4.351758793969849,,,,,,,,,,25.07165993733099,1.4004476564255246,28.71356783919598,15.384472868959374,0.791061951435617,17.386934673366834,209.08064893363587,5.426492774717815,232.5175879396985,228.0,0.0,0.0,236.23668858150336,228.0,,,,,,,,,,,,,,,,,,D,4.042916832184395,0.7204257009897445,38,3.7794036871285606,1.894100161068675,0.2020536946959412,,,,,,,,,,,,,1.8173718394257103,-0.15261919714014535,1.9698492462311559
2016,202,WR,0,30,0.6754201876743697,0.5333333333333333,147.34333333333333,0.6743306069264865,0.5333333333333333,147.34333333333333,0.5459416301573978,0.5666666666666667,150.02666666666667,0.4944151292238921,0.7,167.79,,4.605575059205741,-0.03966319727485804,5.01980198019802,,,,,,,,,,26.170232001036073,-1.684893696234585,29.35148514851485,16.524547585572538,-1.32940534210472,18.50990099009901,222.77322424014642,-9.807208927992463,250.0049504950495,193.5,2.5,0.0,213.36535275087687,196.0,,,,,,,,,,,,,,,,,,D,4.605575059205741,-0.03966319727485804,35,3.315354923612016,-0.8248236182550167,0.4057143251513988,,,,,,,,,,,,,1.6315232824762036,-0.037998254515717804,2.123762376237624
2017,214,WR,0,30,0.679754690455693,0.5333333333333333,138.17999999999998,0.6802235695650606,0.5333333333333333,138.17999999999998,0.6126577171853311,0.5333333333333333,142.77466666666666,0.4728172396371664,0.5666666666666667,137.34133333333335,,4.220827884131122,0.3730620573479262,4.892523364485982,,,,,,,,,,24.609332836946514,2.4071656585514987,27.64485981308411,15.019162561512458,1.7235474991229474,16.66822429906542,201.15580738548408,21.25388324192803,220.1822429906542,153.0,0.0,0.0,197.43887617619043,153.0,,,,,,,,,,,,,,,,,,D,4.220827884131122,0.3730620573479262,47,2.8649463281971386,-0.08427843690835302,0.356754061343014,,,,,,,,,,,,,1.558924647524261,0.2042378262590589,1.7009345794392523
2018,201,WR,46,30,0.7226463473044233,0.5333333333333333,178.304,0.7228758070908242,0.5666666666666667,184.63733333333332,0.5624931029814099,0.5333333333333333,175.76733333333334,0.4855320065146505,0.6333333333333333,181.95533333333336,0.6311081380111779,4.183744891693223,-0.15869884096970008,4.890547263681592,,,,,,,,,,23.13910740096842,-3.614195646255172,27.756218905472636,15.209290283850663,-3.8530473103058758,17.587064676616915,198.96130490881785,-49.58899130477274,232.49253731343285,212.5,0.0,0.0,154.19365502650356,212.5,0.7333333333333333,178.05266666666665,0.6564494745481307,0.7666666666666667,180.74533333333332,0.6547226251224123,0.7666666666666667,180.74533333333332,0.5873930505879397,0.7,173.56066666666666,0.6152994683791683,0.7333333333333333,176.18866666666665,0.6311081380111779,0.7333333333333333,178.05266666666665,D,4.183744891693223,-0.15869884096970008,39,3.3112034330540543,-0.40504770623718045,0.5843436923840791,,,,,,,,,,,,,1.577704967002106,-0.5282457457208245,1.8606965174129353
2019,201,WR,53,30,0.7247965936313624,0.6,154.87133333333333,0.7250561229555866,0.6,154.87133333333335,0.6224867951115829,0.6,164.85066666666668,0.4699505616920104,0.5333333333333333,145.28400000000002,0.5413339943921042,4.290479327817411,0.3625518112742583,4.781094527363184,,,,,,,,,,26.279072363296503,0.34779452088325136,28.154228855721392,16.379213789273834,-0.25308339982637473,17.73134328358209,220.69668104470395,-12.943289889040337,234.75124378109453,219.5,0.0,0.0,179.01707780809954,219.5,0.7333333333333333,170.76866666666666,0.5516852120625706,0.7,173.102,0.5529753265602322,0.7,173.10199999999998,0.4656639475268808,0.6666666666666666,163.44466666666662,0.45050204552912304,0.7333333333333333,169.398,0.5413339943921042,0.7333333333333333,170.76866666666666,D,4.290479327817411,0.3625518112742583,35,3.573984466693666,0.6972724699189836,0.4152401313324532,,,,,,,,,,,,,1.5534045168701964,-0.06852381377324433,1.800995024875622
2020,208,WR,57,30,0.7714226614259552,0.6,172.7106666666667,0.7714462554252999,0.6,172.71066666666673,0.568163289649289,0.5333333333333333,165.5546666666667,0.4539749042269589,0.5666666666666667,168.56133333333338,0.4064186879309588,4.020764402502373,0.17979099210111368,4.918269230769231,,,,,,,,,,22.81555922882201,-0.7073699108389635,28.451923076923077,15.6267198662303,-2.40483724674377,18.014423076923077,190.63815545165673,-21.76494597459699,231.66826923076923,217.5,1.0,0.0,196.11298568723558,218.5,0.6666666666666666,177.774,0.41923774954627957,0.7,174.24066666666667,0.4198211044853513,0.7,174.2406666666667,0.21412364928083502,0.6666666666666666,171.874,0.41014678913033376,0.7333333333333333,176.51400000000007,0.4064186879309588,0.6666666666666666,177.774,D,4.020764402502373,0.17979099210111368,41,3.107040664554108,0.6818242383517821,0.32322898250035276,,,,,,,,,,,,,1.6842918754439664,-0.23921416308670948,1.8269230769230769
2021,217,WR,64,30,0.7107275144599954,0.6333333333333333,172.44799999999995,0.7104212004825754,0.6333333333333333,171.328,0.5860566231530691,0.5666666666666667,162.44333333333333,0.49151901042485496,0.6333333333333333,172.19133333333335,0.5226580656036864,4.24924403417657,-0.2951635195023127,5.009216589861751,,,,,,,,,,23.43775782894111,0.4741129015155832,27.4147465437788,15.608734996214274,0.10077090634834687,18.433179723502302,200.55880106119147,12.089428342644261,234.29032258064515,188.0,0.0,0.0,231.79674273799074,188.0,0.7,175.352,0.44622763541883476,0.6666666666666666,173.28133333333335,0.44160304035677506,0.6666666666666666,171.50799999999998,0.3123346906402041,0.6333333333333333,168.47666666666666,0.28867209370538155,0.7,172.19133333333335,0.5226580656036864,0.7,175.352,D,4.24924403417657,-0.2951635195023127,46,4.617316075713108,-1.6649907913315014,0.3337098294479712,,,,,,,,,,,,,1.5797506994127932,0.0932077760852856,1.7880184331797235
2022,213,WR,43,30,0.72133624223035,0.7333333333333333,185.69666666666666,0.7207329180695846,0.7333333333333333,185.69666666666666,0.5678010491630514,0.7333333333333333,190.642,0.46697010763092667,0.6333333333333333,178.0553333333333,0.49103131421716445,4.418601610209485,-0.05974938641787905,5.089201877934272,,,,,,,,,,23.315482333217833,0.6851340800424102,28.31924882629108,15.126802871443187,0.08403624514368659,18.1924882629108,198.8362209724366,4.741526392619485,230.0,199.0,0.0,0.0,209.81566169815085,199.0,0.7666666666666667,185.2853333333333,0.7365877605581873,0.8333333333333334,190.84533333333331,0.7367387780385682,0.8333333333333334,190.84533333333331,0.5797409586929249,0.8333333333333334,192.03200000000004,0.5385806860229227,0.8,187.30200000000002,0.49103131421716445,0.7666666666666667,185.2853333333333,D,4.418601610209485,-0.05974938641787905,35,3.958834236485937,-0.6676084770457084,0.46436096115381637,,,,,,,,,,,,,1.404504205193058,0.24379499897700604,1.7511737089201878
2023,206,WR,67,30,0.7742724996886291,0.6,187.13866666666664,0.7739905906593563,0.6,187.13866666666664,0.6175143528303332,0.6333333333333333,185.1786666666667,0.5302542005998704,0.7333333333333333,198.838,0.580440115864124,4.269582910342482,-0.7610136263612242,5.092233009708738,,,,,,,,,,21.29824619578257,-1.9813789347367925,24.606796116504853,14.21122831945053,-1.3950028755168842,16.325242718446603,182.45997491780304,-20.65471929555945,203.32038834951456,221.0,0.0,0.0,187.55593897992952,221.0,0.6,181.31066666666666,0.6063593100240925,0.7,188.1153333333333,0.6029671459229968,0.7,188.1153333333333,0.597234225811091,0.7,183.5886666666667,0.6899876639818693,0.8,202.40466666666666,0.580440115864124,0.6,181.31066666666666,D,4.269582910342482,-0.7610136263612242,42,3.8421348790736665,-0.1564393248298852,0.33243334587077855,,,,,,,,,,,,,1.494158380093595,-0.036179226886255945,1.7233009708737863
2024,210,WR,61,30,0.7957669477549424,0.6333333333333333,172.77599999999998,0.795708214943423,0.6333333333333333,172.77599999999998,0.6278513562400171,0.5666666666666667,165.37933333333336,0.5114336769533842,0.5333333333333333,163.8793333333333,0.3735933939495747,4.0125151429639585,0.027279191370500267,4.976190476190476,,,,,,,,,,21.02268839698752,1.2165019631366991,27.547619047619047,13.955327047842603,0.3047760321956955,17.457142857142856,178.31371627395336,7.430863748832928,228.84285714285716,179.0,0.0,0.0,204.07346396781335,179.0,0.6,167.2793333333333,0.4866537104300288,0.7,176.886,0.4868123587463874,0.7,176.886,0.2310105048256084,0.6,165.3793333333333,0.2519614866045354,0.5666666666666667,163.8793333333333,0.3735933939495747,0.6,167.2793333333333,D,4.0125151429639585,0.027279191370500267,29,3.0306959763545325,0.8617728162394379,0.2206976349829659,,,,,,,,,,,,,1.6269898409039625,-0.21972368036169643,1.957142857142857
2014,200,WR,0,30,0.7077374578170643,0.5666666666666667,175.22,0.7072355034708869,0.5666666666666667,175.21999999999997,0.5344157156650918,0.4666666666666667,161.10333333333332,0.4746354299631631,0.5666666666666667,173.8233333333333,,4.369568729074088,-0.09119638007685679,4.715,,,,,,,,,,27.91809707966682,0.5533170937107763,34.69,16.87563788865835,-0.7180452721963416,20.25,229.78122350607038,-4.445533941521653,274.97,241.5,0.0,0.0,260.0758162961527,241.5,,,,,,,,,,,,,,,,,,E,4.369568729074088,-0.09119638007685679,40,3.906859065173518,0.3172537763470273,0.39101996498224123,,,,,,,,,,,,,1.7960704378176633,-0.0209796783132235,2.235
2015,199,WR,0,30,0.7291668530287078,0.6,166.15866666666665,0.7289928301915127,0.6,166.15866666666665,0.643600770645367,0.5,157.57333333333332,0.5369290766302856,0.5333333333333333,161.87333333333336,,4.0040344557242715,0.6032149318769927,4.351758793969849,,,,,,,,,,24.751520259678788,1.22511972647499,28.71356783919598,15.261626671821345,0.7009273809770618,17.386934673366834,206.53313723909991,4.254894780429161,232.5175879396985,228.0,0.0,0.0,237.8228110727741,228.0,,,,,,,,,,,,,,,,,,E,4.0040344557242715,0.6032149318769927,38,3.7559194550643027,1.9237439346751841,0.24900527439291473,,,,,,,,,,,,,1.8080296926860064,-0.15812529943731315,1.9698492462311559
2016,202,WR,0,30,0.6836588278696447,0.5333333333333333,150.1766666666667,0.6831247407342061,0.5333333333333333,150.1766666666667,0.5459416301573978,0.5666666666666667,150.02666666666667,0.4944151292238921,0.7,167.79,,4.473280494559622,0.004836749945085114,5.01980198019802,,,,,,,,,,25.722895729721234,-0.9553775904516353,29.35148514851485,16.29553034934339,-0.8660554491590599,18.50990099009901,219.31136079887844,-3.89708836375382,250.0049504950495,193.5,2.5,0.0,219.40225960791923,196.0,,,,,,,,,,,,,,,,,,E,4.473280494559622,0.004836749945085114,35,3.378560847248482,-0.7169044152336715,0.4881909951297291,,,,,,,,,,,,,1.6397515957581625,-0.0014199969325278524,2.123762376237624
2017,214,WR,0,30,0.6747039794128754,0.5333333333333333,139.79666666666665,0.674882451965115,0.5333333333333333,139.79666666666665,0.6126577171853311,0.5333333333333333,142.77466666666666,0.4728172396371664,0.5666666666666667,137.34133333333335,,4.25880837190225,0.396721964375459,4.892523364485982,,,,,,,,,,24.729527466276565,3.050948656087311,27.64485981308411,15.004179480266929,2.1241289501071337,16.66822429906542,201.14434656801785,26.371688963615824,220.1822429906542,153.0,0.0,0.0,202.14715396925487,153.0,,,,,,,,,,,,,,,,,,E,4.25880837190225,0.396721964375459,47,2.855984655637577,-0.03853714091250021,0.3764922025403136,,,,,,,,,,,,,1.5693776611571846,0.2341863491001687,1.7009345794392523
2018,201,WR,46,30,0.722754401697445,0.5333333333333333,178.44133333333332,0.7226754325003312,0.5333333333333333,178.44133333333332,0.5624931029814099,0.5333333333333333,175.76733333333334,0.4855320065146505,0.6333333333333333,181.95533333333336,0.6311081380111779,4.151490310318531,-0.1160035344486033,4.890547263681592,,,,,,,,,,23.099537173382316,-3.0092639014646108,27.756218905472636,15.23503930088855,-3.486699696821151,17.587064676616915,197.94004036024975,-44.86251806104294,232.49253731343285,212.5,0.0,0.0,157.61546141989362,212.5,0.7333333333333333,178.05266666666665,0.6311634651001099,0.7333333333333333,177.13866666666664,0.6311634651001099,0.7333333333333333,177.13866666666664,0.5873930505879397,0.7,173.56066666666666,0.6152994683791683,0.7333333333333333,176.18866666666665,0.6311081380111779,0.7333333333333333,178.05266666666665,E,4.151490310318531,-0.1160035344486033,39,3.2449559968787467,-0.3710684744606384,0.6290220573858021,,,,,,,,,,,,,1.5661503476530405,-0.500163190661439,1.8606965174129353
2019,201,WR,53,30,0.7251107213436799,0.6,157.14466666666667,0.7242550972891765,0.6,157.14466666666667,0.6224867951115829,0.6,164.85066666666668,0.4699505616920104,0.5333333333333333,145.28400000000002,0.5413339943921042,4.262775114778754,0.45620556071452667,4.781094527363184,,,,,,,,,,26.276246197333915,1.1386153375002752,28.154228855721392,16.33418987143308,0.23872772522436775,17.73134328358209,221.06375750611488,-6.687672716831842,234.75124378109453,219.5,0.0,0.0,183.4412011849642,219.5,0.7333333333333333,170.76866666666666,0.5317690695049185,0.7,173.10199999999998,0.5291888405095952,0.7,173.102,0.4656639475268808,0.6666666666666666,163.44466666666662,0.45050204552912304,0.7333333333333333,169.398,0.5413339943921042,0.7333333333333333,170.76866666666666,E,4.262775114778754,0.45620556071452667,35,3.5375036411740104,0.7511781746219214,0.46786009287871444,,,,,,,,,,,,,1.5529793312593243,-0.031687801813712564,1.800995024875622
2020,208,WR,57,30,0.7691784767969646,0.5333333333333333,167.7973333333333,0.7689182700778918,0.5333333333333333,167.7973333333333,0.568163289649289,0.5333333333333333,165.5546666666667,0.4539749042269589,0.5666666666666667,168.56133333333338,0.4064186879309588,3.994920156951189,0.24044367897060298,4.918269230769231,,,,,,,,,,22.641874959429483,0.05243798914801377,28.451923076923077,15.547252634549112,-1.922222727305458,18.014423076923077,189.4700309147324,-15.565209052111523,231.66826923076923,217.5,1.0,0.0,201.20754945469727,218.5,0.6666666666666666,177.774,0.4263676432460462,0.7,174.31399999999996,0.4276639875550947,0.7,174.31399999999996,0.21412364928083502,0.6666666666666666,171.874,0.41014678913033376,0.7333333333333333,176.51400000000007,0.4064186879309588,0.6666666666666666,177.774,E,3.994920156951189,0.24044367897060298,41,3.0787322926959066,0.7532830228867716,0.41202031301221553,,,,,,,,,,,,,1.6802920789495652,-0.20270703644108193,1.8269230769230769
2021,217,WR,64,30,0.7147373355825211,0.6666666666666666,178.06133333333338,0.7147107765671379,0.6666666666666666,178.06133333333338,0.5860566231530691,0.5666666666666667,162.44333333333333,0.49151901042485496,0.6333333333333333,172.19133333333335,0.5226580656036864,4.232129691444062,-0.18438764645695124,5.009216589861751,,,,,,,,,,23.219888553631083,1.3242369700012004,27.4147465437788,15.443217578399471,0.6511143573883571,18.433179723502302,198.61441133136114,19.18185318483164,234.29032258064515,188.0,0.0,0.0,237.6873250235208,188.0,0.7,175.352,0.458590414297608,0.7,176.66800000000003,0.4599182683253281,0.7,176.668,0.3123346906402041,0.6333333333333333,168.47666666666666,0.28867209370538155,0.7,172.19133333333335,0.5226580656036864,0.7,175.352,E,4.232129691444062,-0.18438764645695124,46,4.5436330963975715,-1.5913985108214397,0.36467745533985474,,,,,,,,,,,,,1.5716242942489087,0.13567681193905132,1.7880184331797235
2022,213,WR,43,30,0.7171696779934634,0.7333333333333333,185.69666666666666,0.7179399360848618,0.7333333333333333,185.6966666666667,0.5678010491630514,0.7333333333333333,190.642,0.46697010763092667,0.6333333333333333,178.0553333333333,0.49103131421716445,4.405616413307794,-0.014680827221202475,5.089201877934272,,,,,,,,,,23.461919663733873,1.4016846144433623,28.31924882629108,15.14452211041665,0.5519926510616747,18.1924882629108,199.41449679564963,10.576536631779245,230.0,199.0,0.0,0.0,215.14670316646715,199.0,0.7666666666666667,185.2853333333333,0.7348510595338059,0.8333333333333334,190.84533333333331,0.7260920456717097,0.8333333333333334,190.84533333333331,0.5797409586929249,0.8333333333333334,192.03200000000004,0.5385806860229227,0.8,187.30200000000002,0.49103131421716445,0.7666666666666667,185.2853333333333,E,4.405616413307794,-0.014680827221202475,35,3.9222784777967865,-0.6461489073534603,0.4518221802885598,,,,,,,,,,,,,1.412363351505549,0.2781130803439688,1.7511737089201878
2023,206,WR,67,30,0.7817530393954866,0.6333333333333333,188.90199999999996,0.7808809978478646,0.6333333333333333,188.90199999999996,0.6175143528303332,0.6333333333333333,185.1786666666667,0.5302542005998704,0.7333333333333333,198.838,0.580440115864124,4.154935125128914,-0.6844303292401793,5.092233009708738,,,,,,,,,,20.89143111998977,-1.199608071824746,24.606796116504853,13.941999592105624,-0.8908722433981234,16.325242718446603,179.90814630768622,-14.409013091722349,203.32038834951456,221.0,0.0,0.0,192.26030375286877,221.0,0.6,181.31066666666666,0.6165757101403336,0.7333333333333333,192.47199999999995,0.6146601351185383,0.7333333333333333,190.27466666666663,0.597234225811091,0.7,183.5886666666667,0.6899876639818693,0.8,202.40466666666666,0.580440115864124,0.6,181.31066666666666,E,4.154935125128914,-0.6844303292401793,42,3.772989688751907,-0.14187468064621941,0.41575657059636123,,,,,,,,,,,,,1.4902784441349501,0.0016065384633279136,1.7233009708737863
2024,210,WR,61,30,0.7859970708520955,0.6333333333333333,172.77599999999998,0.785246596038237,0.6333333333333333,172.77599999999998,0.6278513562400171,0.5666666666666667,165.37933333333336,0.5114336769533842,0.5333333333333333,163.8793333333333,0.3735933939495747,4.016213866189978,0.13739902135173443,4.976190476190476,,,,,,,,,,21.319981956567258,2.127371889438353,27.547619047619047,14.139883441828962,0.8828647786777819,17.457142857142856,179.16583485227324,14.789930282119958,228.84285714285716,179.0,0.0,0.0,209.32564058159667,179.0,0.6,167.2793333333333,0.4748608522473723,0.6666666666666666,173.32599999999996,0.47554832828492627,0.6666666666666666,173.32599999999996,0.2310105048256084,0.6,165.3793333333333,0.2519614866045354,0.5666666666666667,163.8793333333333,0.3735933939495747,0.6,167.2793333333333,E,4.016213866189978,0.13739902135173443,29,3.025881655453971,0.8659710088019834,0.2206976349829659,,,,,,,,,,,,,1.634855637517463,-0.17682009213011504,1.957142857142857
